timestamp,segment_id,speed_kmh,speed_median,drop,drop_pct
2026-01-01 21:55:00,R0023,26.72,39.76,13.04,0.32796780684104626
2026-01-01 22:00:00,R0023,26.7,39.39,12.690000000000001,0.3221629855293222
2026-01-01 22:05:00,R0023,26.68,38.54,11.86,0.3077322262584328
2026-01-01 22:10:00,R0023,26.72,39.27,12.550000000000004,0.3195823784059079
2026-01-01 22:15:00,R0023,26.72,39.81,13.090000000000003,0.32881185631750826
2026-01-01 22:20:00,R0023,26.68,39.53,12.850000000000001,0.32506956741715154
2026-01-01 22:25:00,R0023,26.67,39.95,13.280000000000001,0.33241551939924907
2026-01-01 22:30:00,R0023,26.77,38.93,12.16,0.31235550988954536
2026-01-01 22:35:00,R0023,26.8,39.84,13.040000000000003,0.3273092369477912
2026-01-08 08:00:00,R0023,26.18,37.64,11.46,0.3044633368756642
2026-01-01 21:55:00,R0024,20.09,29.69,9.600000000000001,0.32334119232064673
2026-01-01 22:00:00,R0024,20.06,29.77,9.71,0.32616728249916027
2026-01-01 22:05:00,R0024,20.06,29.58,9.52,0.3218390804597701
2026-01-01 22:10:00,R0024,20.07,29.74,9.669999999999998,0.32515131136516473
2026-01-01 22:15:00,R0024,20.06,29.86,9.8,0.3281982585398527
2026-01-01 22:20:00,R0024,20.0,29.84,9.84,0.3297587131367292
2026-01-01 22:25:00,R0024,20.09,29.54,9.45,0.31990521327014215
2026-01-01 22:30:00,R0024,20.09,30.0,9.91,0.3303333333333333
2026-01-01 22:35:00,R0024,20.07,29.76,9.690000000000001,0.32560483870967744
2026-01-08 07:45:00,R0024,19.48,28.61,9.129999999999999,0.3191191890947221
2026-01-08 07:55:00,R0024,19.84,28.36,8.52,0.3004231311706629
2026-01-08 08:10:00,R0024,19.56,28.03,8.470000000000002,0.30217623974313246
2026-01-08 08:25:00,R0024,19.79,28.55,8.760000000000002,0.30683012259194403
2026-01-08 16:40:00,R0024,19.37,28.1,8.73,0.3106761565836299
2026-01-01 21:55:00,R0027,33.48,49.93,16.450000000000003,0.32946124574404173
2026-01-01 22:00:00,R0027,33.48,49.82,16.340000000000003,0.32798073063026906
2026-01-01 22:05:00,R0027,33.49,49.58,16.089999999999996,0.3245260185558692
2026-01-01 22:10:00,R0027,33.49,49.8,16.309999999999995,0.3275100401606425
2026-01-01 22:15:00,R0027,33.44,49.91,16.47,0.32999398918052497
2026-01-01 22:20:00,R0027,33.49,49.51,16.019999999999996,0.32357099575843257
2026-01-01 22:25:00,R0027,33.49,49.94,16.449999999999996,0.32939527432919496
2026-01-01 22:30:00,R0027,33.45,49.77,16.32,0.3279083785412899
2026-01-01 22:35:00,R0027,33.49,49.96,16.47,0.3296637309847878
2026-01-01 21:55:00,R0028,33.48,49.8,16.32,0.327710843373494
2026-01-01 22:00:00,R0028,33.48,49.9,16.42,0.32905811623246495
2026-01-01 22:05:00,R0028,33.5,49.89,16.39,0.3285227500501102
2026-01-01 22:10:00,R0028,33.49,49.95,16.46,0.3295295295295295
2026-01-01 22:15:00,R0028,33.48,49.93,16.450000000000003,0.32946124574404173
2026-01-01 22:20:00,R0028,33.5,49.97,16.47,0.3295977586551931
2026-01-01 22:25:00,R0028,33.5,49.92,16.42,0.32892628205128205
2026-01-01 22:30:00,R0028,33.5,49.96,16.46,0.3294635708566854
2026-01-01 22:35:00,R0028,33.46,49.92,16.46,0.3297275641025641
2026-01-02 17:30:00,R0037,21.07,30.14,9.07,0.30092899800928996
2026-01-02 17:00:00,R0041,21.08,30.115,9.035,0.30001660302175
2026-01-02 17:25:00,R0041,21.11,30.21,9.100000000000001,0.30122476001324067
2026-01-02 17:25:00,R0042,31.49,45.505,14.015000000000004,0.30798813317217894
2026-01-02 16:40:00,R0043,16.79,35.28,18.490000000000002,0.524092970521542
2026-01-02 16:45:00,R0043,16.79,35.635,18.845,0.5288340115055423
2026-01-02 16:50:00,R0043,16.77,35.445,18.675,0.5268726195514177
2026-01-02 16:55:00,R0043,16.79,35.375,18.585,0.5253710247349823
2026-01-02 17:00:00,R0043,16.78,37.885000000000005,21.105000000000004,0.5570806387752409
2026-01-02 17:05:00,R0043,16.76,37.54,20.779999999999998,0.5535428875865742
2026-01-02 17:10:00,R0043,16.79,37.465,20.675000000000004,0.551848391832377
2026-01-02 17:15:00,R0043,16.78,37.83,21.049999999999997,0.5564366904573089
2026-01-02 17:20:00,R0043,16.77,38.0,21.23,0.5586842105263158
2026-01-02 17:25:00,R0043,16.79,38.02,21.230000000000004,0.5583903208837454
2026-01-02 17:30:00,R0043,16.79,37.79,21.0,0.5557025668166181
2026-01-02 17:35:00,R0043,16.79,37.055,20.265,0.5468897584671435
2026-01-01 21:55:00,R0063,40.18,59.88,19.700000000000003,0.3289913159652639
2026-01-01 22:00:00,R0063,40.19,59.8,19.61,0.32792642140468226
2026-01-01 22:05:00,R0063,40.15,59.55,19.4,0.325776658270361
2026-01-01 22:10:00,R0063,40.19,59.66,19.47,0.3263493127723768
2026-01-01 22:15:00,R0063,40.16,59.95,19.790000000000006,0.3301084236864054
2026-01-01 22:20:00,R0063,40.2,59.76,19.559999999999995,0.32730923694779107
2026-01-01 22:25:00,R0063,40.13,59.9,19.769999999999996,0.330050083472454
2026-01-01 22:30:00,R0063,40.12,59.78,19.660000000000004,0.32887253261960525
2026-01-01 22:35:00,R0063,40.16,59.9,19.740000000000002,0.32954924874791325
2026-01-08 07:40:00,R0063,39.74,58.79,19.049999999999997,0.3240346997788739
2026-01-08 07:45:00,R0063,39.82,58.18,18.36,0.31557236163630115
2026-01-08 07:50:00,R0063,39.8,57.96,18.160000000000004,0.3133195307108351
2026-01-08 07:55:00,R0063,39.61,57.83,18.22,0.31506138682344803
2026-01-08 08:00:00,R0063,39.81,57.41,17.599999999999994,0.3065668002090227
2026-01-08 08:05:00,R0063,39.87,58.0,18.130000000000003,0.31258620689655175
2026-01-08 08:10:00,R0063,39.88,58.11,18.229999999999997,0.3137153674066425
2026-01-08 08:20:00,R0063,39.76,57.35,17.590000000000003,0.30671316477768096
2026-01-08 08:25:00,R0063,39.8,58.61,18.810000000000002,0.3209349940283229
2026-01-01 21:55:00,R0064,40.17,59.53,19.36,0.32521417772551653
2026-01-01 22:00:00,R0064,40.15,59.66,19.509999999999998,0.3270197787462286
2026-01-01 22:05:00,R0064,40.13,59.95,19.82,0.33060884070058383
2026-01-01 22:10:00,R0064,40.19,59.92,19.730000000000004,0.3292723631508679
2026-01-01 22:15:00,R0064,40.13,59.88,19.75,0.3298263193052772
2026-01-01 22:20:00,R0064,40.1,59.72,19.619999999999997,0.32853315472203615
2026-01-01 22:25:00,R0064,40.17,59.83,19.659999999999997,0.32859769346481693
2026-01-01 22:30:00,R0064,40.18,59.73,19.549999999999997,0.3273062112841118
2026-01-01 22:35:00,R0064,40.2,59.78,19.58,0.32753429240548676
2026-01-08 07:40:00,R0064,40.0,58.56,18.560000000000002,0.31693989071038253
2026-01-08 07:45:00,R0064,39.89,58.93,19.04,0.32309519769217715
2026-01-08 07:50:00,R0064,39.95,59.35,19.4,0.3268744734625105
2026-01-08 07:55:00,R0064,39.88,58.98,19.099999999999994,0.32383858935232274
2026-01-08 08:00:00,R0064,39.98,58.55,18.57,0.31716481639624255
2026-01-08 08:05:00,R0064,39.8,58.02,18.220000000000006,0.31402964495001734
2026-01-08 08:10:00,R0064,39.47,57.72,18.25,0.3161815661815662
2026-01-08 08:15:00,R0064,39.85,57.86,18.009999999999998,0.3112685793294158
2026-01-08 08:20:00,R0064,39.45,58.08,18.629999999999995,0.3207644628099173
2026-01-08 08:25:00,R0064,39.63,58.94,19.309999999999995,0.3276213098065829
2026-01-01 21:55:00,R0067,12.57,29.88,17.31,0.5793172690763052
2026-01-01 22:00:00,R0067,12.59,29.77,17.18,0.5770910312395029
2026-01-01 22:05:00,R0067,12.58,29.74,17.159999999999997,0.5770006724949562
2026-01-01 22:10:00,R0067,12.6,29.76,17.160000000000004,0.5766129032258065
2026-01-01 22:15:00,R0067,12.58,29.61,17.03,0.5751435325903411
2026-01-01 22:20:00,R0067,12.59,29.84,17.25,0.578083109919571
2026-01-01 22:25:00,R0067,12.6,29.71,17.11,0.5759003702457085
2026-01-01 22:30:00,R0067,12.6,29.84,17.240000000000002,0.5777479892761395
2026-01-01 22:35:00,R0067,12.57,29.86,17.29,0.5790354989953115
2026-01-08 07:40:00,R0067,19.85,28.51,8.66,0.3037530690985619
2026-01-08 07:55:00,R0067,19.68,28.55,8.870000000000001,0.3106830122591944
2026-01-08 08:05:00,R0067,19.73,28.99,9.259999999999998,0.3194204898240772
2026-01-08 08:10:00,R0067,19.78,28.66,8.879999999999999,0.3098394975575715
2026-01-08 08:15:00,R0067,19.26,28.73,9.469999999999999,0.32962060563870516
2026-01-01 21:55:00,R0068,19.87,29.57,9.7,0.32803517078119715
2026-01-01 22:00:00,R0068,19.99,29.77,9.780000000000001,0.3285186429291233
2026-01-01 22:05:00,R0068,19.97,29.61,9.64,0.32556568726781493
2026-01-01 22:10:00,R0068,20.1,29.64,9.54,0.32186234817813764
2026-01-01 22:15:00,R0068,19.94,28.91,8.969999999999999,0.3102732618471117
2026-01-01 22:20:00,R0068,20.09,28.97,8.879999999999999,0.30652399033482913
2026-01-01 22:25:00,R0068,20.04,29.88,9.84,0.3293172690763052
2026-01-01 22:30:00,R0068,19.87,29.76,9.89,0.3323252688172043
2026-01-01 22:35:00,R0068,20.06,29.17,9.110000000000003,0.3123071648954406
2026-01-08 08:20:00,R0068,17.66,25.71,8.05,0.31310774017891874
2026-01-01 21:55:00,R0069,33.37,48.74,15.370000000000005,0.31534673779236777
2026-01-01 22:00:00,R0069,33.37,49.76,16.39,0.32938102893890675
2026-01-01 22:05:00,R0069,33.23,49.41,16.18,0.3274640760979559
2026-01-01 22:10:00,R0069,33.48,48.38,14.900000000000006,0.3079785035138488
2026-01-01 22:15:00,R0069,33.46,49.15,15.689999999999998,0.31922685656154626
2026-01-01 22:20:00,R0069,33.31,48.46,15.149999999999999,0.3126289723483285
2026-01-01 22:25:00,R0069,33.47,49.43,15.96,0.3228808415941736
2026-01-01 22:30:00,R0069,33.39,49.58,16.189999999999998,0.32654296087131907
2026-01-01 22:35:00,R0069,33.18,49.06,15.880000000000003,0.32368528332653895
2026-01-08 07:40:00,R0069,20.53,43.52,22.990000000000002,0.5282628676470589
2026-01-08 07:45:00,R0069,20.55,38.07,17.52,0.46020488573680063
2026-01-08 07:50:00,R0069,20.7,43.79,23.09,0.527289335464718
2026-01-08 07:55:00,R0069,20.77,42.25,21.48,0.5084023668639054
2026-01-08 08:00:00,R0069,20.85,42.96,22.11,0.5146648044692738
2026-01-08 08:05:00,R0069,20.61,40.33,19.72,0.4889660302504339
2026-01-08 08:10:00,R0069,20.65,44.25,23.6,0.5333333333333333
2026-01-08 08:15:00,R0069,20.61,45.36,24.75,0.5456349206349207
2026-01-08 08:20:00,R0069,20.62,38.07,17.45,0.4583661675860257
2026-01-08 08:25:00,R0069,20.72,41.76,21.04,0.5038314176245211
2026-01-01 21:55:00,R0070,33.39,49.45,16.060000000000002,0.32477249747219417
2026-01-01 22:00:00,R0070,33.39,49.02,15.630000000000003,0.3188494492044064
2026-01-01 22:05:00,R0070,33.23,48.42,15.190000000000005,0.3137133415943826
2026-01-01 22:10:00,R0070,33.4,49.02,15.620000000000005,0.3186454508363934
2026-01-01 22:15:00,R0070,33.21,49.85,16.64,0.33380140421263793
2026-01-01 22:20:00,R0070,33.31,49.32,16.009999999999998,0.3246147607461476
2026-01-01 22:25:00,R0070,33.5,49.59,16.090000000000003,0.32446057672917933
2026-01-01 22:30:00,R0070,32.91,49.78,16.870000000000005,0.33889112093210133
2026-01-01 22:35:00,R0070,33.43,49.07,15.64,0.3187283472590177
2026-01-01 21:55:00,R0071,33.47,49.88,16.410000000000004,0.32898957497995196
2026-01-01 22:00:00,R0071,33.47,49.83,16.36,0.3283162753361429
2026-01-01 22:05:00,R0071,33.48,49.79,16.310000000000002,0.32757581843743727
2026-01-01 22:10:00,R0071,33.5,49.92,16.42,0.32892628205128205
2026-01-01 22:15:00,R0071,33.49,49.9,16.409999999999997,0.3288577154308617
2026-01-01 22:20:00,R0071,33.48,49.85,16.370000000000005,0.3283851554663993
2026-01-01 22:25:00,R0071,33.48,49.97,16.490000000000002,0.3299979987992796
2026-01-01 22:30:00,R0071,33.47,49.73,16.259999999999998,0.32696561431731347
2026-01-01 22:35:00,R0071,33.44,49.73,16.29,0.32756887190830486
2026-01-01 21:55:00,R0072,40.18,59.75,19.57,0.3275313807531381
2026-01-01 22:00:00,R0072,40.19,59.82,19.630000000000003,0.32815112002674696
2026-01-01 22:05:00,R0072,40.17,59.99,19.82,0.3303883980663444
2026-01-01 22:10:00,R0072,40.2,59.8,19.599999999999994,0.32775919732441466
2026-01-01 22:15:00,R0072,40.17,59.98,19.809999999999995,0.3302767589196398
2026-01-01 22:20:00,R0072,40.19,59.84,19.650000000000006,0.3283756684491979
2026-01-01 22:25:00,R0072,40.19,59.88,19.690000000000005,0.32882431529726125
2026-01-01 22:30:00,R0072,40.19,59.94,19.75,0.3294961628294962
2026-01-01 22:35:00,R0072,40.2,59.9,19.699999999999996,0.32888146911519195
2026-01-01 21:55:00,R0073,26.79,39.87,13.079999999999998,0.32806621519939805
2026-01-01 22:00:00,R0073,26.77,39.97,13.2,0.33024768576432323
2026-01-01 22:05:00,R0073,26.8,39.98,13.179999999999996,0.32966483241620803
2026-01-01 22:10:00,R0073,26.8,39.86,13.059999999999999,0.32764676367285495
2026-01-01 22:15:00,R0073,26.79,39.97,13.18,0.32974731048286215
2026-01-01 22:20:00,R0073,26.8,39.96,13.16,0.32932932932932935
2026-01-01 22:25:00,R0073,26.78,39.96,13.18,0.32982982982982983
2026-01-01 22:30:00,R0073,26.78,39.78,13.0,0.32679738562091504
2026-01-01 22:35:00,R0073,26.8,39.99,13.190000000000001,0.32983245811452866
2026-01-01 21:55:00,R0074,40.18,59.96,19.78,0.32988659106070717
2026-01-01 22:00:00,R0074,40.17,59.68,19.509999999999998,0.3269101876675603
2026-01-01 22:05:00,R0074,40.19,59.95,19.760000000000005,0.32960800667222695
2026-01-01 22:10:00,R0074,40.09,59.73,19.639999999999993,0.3288129917964171
2026-01-01 22:15:00,R0074,40.19,59.88,19.690000000000005,0.32882431529726125
2026-01-01 22:20:00,R0074,40.2,59.88,19.68,0.3286573146292585
2026-01-01 22:25:00,R0074,40.2,59.82,19.619999999999997,0.32798395185556667
2026-01-01 22:30:00,R0074,40.19,59.91,19.72,0.32916040727758306
2026-01-01 22:35:00,R0074,40.19,59.97,19.78,0.3298315824578956
2026-01-02 17:30:00,R0083,21.16,30.375,9.215,0.3033744855967078
2026-01-02 17:25:00,R0084,20.94,29.995,9.055,0.30188364727454575
2026-01-02 17:35:00,R0084,21.0,30.055,9.055,0.301280984861088
2026-01-02 17:10:00,R0087,31.72,45.57,13.850000000000001,0.3039280228220321
2026-01-02 17:25:00,R0087,31.69,45.525,13.834999999999997,0.3038989566172432
2026-01-02 17:15:00,R0089,21.05,30.235,9.184999999999999,0.3037870018190838
2026-01-02 17:20:00,R0089,21.12,30.3,9.18,0.30297029702970296
2026-01-10 09:55:00,R0089,21.15,30.355,9.205000000000002,0.30324493493658383
2026-01-10 10:00:00,R0089,21.16,30.4,9.239999999999998,0.3039473684210526
2026-01-10 10:05:00,R0089,21.16,30.405,9.245000000000001,0.30406183193553693
2026-01-10 10:10:00,R0089,21.12,30.455,9.334999999999997,0.3065178131669676
2026-01-10 10:15:00,R0089,21.14,30.55,9.41,0.3080196399345336
2026-01-10 10:20:00,R0089,21.15,30.53,9.380000000000003,0.3072387815263676
2026-01-10 10:25:00,R0089,21.17,30.52,9.349999999999998,0.306356487549148
2026-01-10 10:30:00,R0089,21.17,30.345,9.174999999999997,0.3023562366122919
2026-01-10 10:35:00,R0089,21.17,30.515,9.344999999999999,0.3062428313943962
2026-01-02 17:00:00,R0090,26.44,37.79,11.349999999999998,0.3003440063508864
2026-01-02 17:05:00,R0090,26.45,37.875,11.425,0.30165016501650166
2026-01-02 17:15:00,R0090,26.39,37.82,11.43,0.30222104706504493
2026-01-02 17:20:00,R0090,26.38,37.705,11.325,0.3003580426999072
2026-01-02 17:25:00,R0090,26.4,37.77,11.370000000000005,0.30103256552819707
2026-01-03 14:05:00,R0099,31.73,45.37,13.639999999999997,0.30063918889133784
2026-01-03 14:10:00,R0099,31.72,45.32,13.600000000000001,0.30008826125330984
2026-01-03 14:20:00,R0099,31.78,45.82,14.04,0.306416412047141
2026-01-03 14:05:00,R0100,26.49,37.945,11.455000000000002,0.3018843062327053
2026-01-03 14:10:00,R0100,26.35,37.855,11.504999999999995,0.30392286355831455
2026-01-03 14:15:00,R0100,26.48,37.995,11.514999999999997,0.303066192920121
2026-01-03 14:25:00,R0100,26.3,37.83,11.529999999999998,0.30478456251652125
2026-01-03 14:05:00,R0103,31.78,45.455,13.674999999999997,0.30084699153008465
2026-01-03 14:10:00,R0103,31.73,45.785,14.054999999999996,0.3069782679917003
2026-01-03 14:15:00,R0103,31.69,45.45,13.760000000000002,0.3027502750275028
2026-01-03 14:20:00,R0103,31.69,45.33,13.639999999999997,0.300904478270461
